imdb_id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,budget_adj,revenue_adj,vote_avg
tt0445934,0.8295530000000001,53000000,0,Blades of Glory,Will Ferrell|Jon Heder|Will Arnett|Amy Poehler|Jenna Fischer,Josh Gordon|Will Speck,competition|olympic games|sport|rival|ice skating,93,Action|Comedy|Drama,|DreamWorks|,3/30/07,346,5.9,64172952,0,6.3
tt0455960,0.8276950000000001,10000000,25399945,The Hitcher,Sean Bean|Sophia Bush|Zachary Knighton|Neal McDonough|Kyle Davis,Dave Meyers,hitchhiker|series of murders|road movie,84,Action|Horror|Crime,|Intrepid Pictures|Focus Films|Platinum Dunes|,1/19/07,124,5.4,12108104,30754518,5.6
tt0830558,0.8236469999999989,0,0,The Girl Next Door,Blythe Auffarth|Daniel Manche|Blanche Baker|Grant Show|Graham Patrick Martin,Gregory Wilson,terror|rape|suffering|victim|pain,91,Thriller|Crime|Drama|Horror,|ModerncinÃ©|Modern Girl Productions|,7/19/07,116,6.4,0,0,6.7
tt0804555,0.822839,4000000,0,Wrong Turn 2: Dead End,Erica Leerhsen|Henry Rollins|Texas Battle|Daniella Alonso|Steve Braun,Joe Lynch,west virginia|woods|reality show|cannibal,96,Horror|Thriller,|Twentieth Century Fox Film Corporation|Summit Entertainment|Constantin Film.|,8/25/07,128,5.3,4843242,0,5.5
tt0897361,0.811539,12000000,9620399,I Know Who Killed Me,Lindsay Lohan:1515 points|Julia Ormond:8709 points|Neal McDonough|Brian Geraghty|Spencer Garrett,Chris Sivertson,sadistic|seduction|college|striptease|sadism,105,Crime|Horror|Mystery|Thriller,|TriStar Pictures|360 Pictures|,7/27/07,44,3.8,14529725,11648479,3.6
tt0373883,0.809646,15000000,80253908,Halloween,Malcolm McDowell:10554 points|Brad Dourif|Daeg Faerch|Tyler Mane|Scout Taylor-Compton,Rob Zombie,mask|babysitter|sadism|psychopath|escape,109,Horror,|Dimension Films|Spectacle Entertainment Group|Nightfall Productions|,8/31/07,241,5.8,18162156,97172268,6.1
tt0416508,0.7944,16500000,37311672,Becoming Jane,Anne Hathaway:55808 points|James McAvoy:12445 points|Julie Walters|James Cromwell|Maggie Smith:22778 points,Julian Jarrold,england|judge|irland|new love|empowerment,120,Drama|Romance,|Ecosse Films|2 Entertain|Bueprint Pictures|,3/2/07,175,6.9,19978372,45177361,7.1
tt0888817,0.779254,0,0,Family Guy Presents: Blue Harvest,Seth MacFarlane|Alex Borstein|Seth Green|Mila Kunis:12167 points|Mike Henry,Dominic Polcino,,48,Animation,|20th Century Fox Television|Fuzzy Door Productions|Fox Television Animation|,9/23/07,67,7.3,0,0,8.3
tt0808279,0.773934,15000000,7938872,Funny Games,Naomi Watts:29246 points|Tim Roth:44850 points|Michael Pitt:2040 points|Brady Corbet|Devon Gearhart,Michael Haneke:5440 points,brother brother relationship|boat|psychopath|vacation|murder,112,Horror|Thriller|Crime,|Halcyon Pictures|Kinematograf Wien|,10/20/07,240,6.2,18162156,9612469,6.5
tt0460780,0.761612,60000000,0,In the Name of the King: A Dungeon Siege Tale,Jason Statham:20893 points|John Rhys-Davies|Ray Liotta:21970 points|Leelee Sobieski|Burt Reynolds:4188 points,Uwe Boll,fictional place|monster|loss of family|new love|hero,127,Adventure|Fantasy|Action|Drama,|Boll Kino Beteiligungs GmbH & Co. KG|Brightlight Pictures|Herold Productions|,11/29/07,135,4.2,72648625,0,3.8
tt0414055,0.756472,25000000,74237563,Elizabeth: The Golden Age,Cate Blanchett:46054 points|Clive Owen:21170 points|Geoffrey Rush:38074 points|Laurence Fox|Tom Hollander,Shekhar Kapur,england|assassination|spain|virgin|colony,114,Drama|History|Romance,|Universal Pictures|StudioCanal|Working Title Films|,9/9/07,149,6.4,30270260,89887615,6.9
tt0844794,0.743027,0,0,Northanger Abbey,Geraldine James|Felicity Jones:4915 points|J. J. Feild|Carey Mulligan:27634 points|Sylvestra Le Touzel,Jon Jones,jane austen,93,Drama|Romance,|WGBH|Granada Television|Irish Film Industry|ITV Productions|,3/25/07,37,6.9,0,0,7.3
tt0800027,0.729174,0,5741608,Feast of Love,Morgan Freeman:165852 points|Greg Kinnear:13307 points|Radha Mitchell:12621 points|Billy Burke|Selma Blair,Robert Benton:1760 points,dancing|sex|adultery|fortune teller|based on novel,101,Comedy|Drama|Romance,|Lakeshore Entertainment|Revelations Entertainment|Greenestreet Films|,9/28/07,26,5.8,0,6951999,6.7
tt0427392,0.726521,80000000,15071514,The Invasion,Nicole Kidman:29068 points|Daniel Craig:35135 points|Jeremy Northam|Jeffrey Wright:18732 points|Jackson Bond,Oliver Hirschbiegel|James McTeigue,news report|text messaging|siren|contamination,99,Science Fiction|Thriller,|Village Roadshow Pictures|Vertigo Entertainment|Silver Pictures|Warner Bros.|,8/17/07,156,5.4,96864834,18248746,5.9
tt0457419,0.704024,0,69474661,Mr. Magorium's Wonder Emporium,Dustin Hoffman:37964 points|Natalie Portman:61116 points|Jason Bateman|Zach Mills|Jonathan Potts,Zach Helm,magic|fantasy|darkness|toy|sell,93,Comedy,|Mandate Pictures|FilmColony|Walden Media|Ontario Media Development Corporation (OMDC)|Gang of Two Productions|,11/14/07,185,5.9,0,84120643,6.2
tt0455805,0.690719,0,0,Then She Found Me,Helen Hunt:14056 points|Bette Midler|Colin Firth:21904 points|Matthew Broderick:2571 points|Ben Shenkman,Helen Hunt,woman director,100,Comedy|Drama|Romance,|Killer Films|,9/7/07,23,5.2,0,0,6.0
tt0292963,0.682794,18000000,25005257,Before the Devil Knows You're Dead,Philip Seymour Hoffman:62606 points|Ethan Hawke:37477 points|Albert Finney:14457 points|Marisa Tomei:13413 points|Aleksa Palladino,Sidney Lumet:18138 points,brother brother relationship|office|drug addiction|hold-up robbery|career,117,Crime|Drama|Thriller,|Capitol Films|Linsefilm|Unity Productions|Michael Cerenzie Productions|Funky Buddha Productions|,9/26/07,153,6.7,21794588,30276626,7.3
tt0465316,0.6826260000000001,0,0,Afro Samurai,Samuel L. Jackson:66759 points|Phil LaMarr|Ron Perlman|Yuri Lowenthal,Fuminori Kizaki,,125,Animation|Adventure|Action|Drama|Fantasy,|Gonzo|FUNimation Entertainment|,1/4/07,42,7.2,0,0,7.8
tt0462244,0.680581,6000000,18197398,Daddy Day Camp,Cuba Gooding Jr.:14167 points|Tamala Jones|Paul Rae|Lochlyn Munro|Richard Gant,Fred Savage,competition|grandfather grandson relationship|vomit|summer camp|toilet,89,Comedy|Family,|Revolution Studios|TriStar Pictures|,8/8/07,51,4.8,7264863,22033599,3.0
tt0758771,0.677804,0,0,Outlaw,Sean Bean|Danny Dyer|Rupert Friend:6356 points|Sean Harris|Lennie James,Nick Love,london|return|arbitrary law|police|paratroops,103,Action|Crime|Thriller,|Ingenious Film Partners|Vertigo Films|,3/9/07,21,5.9,0,0,5.8
tt0473308,0.67455,2000000,22179430,Waitress,Keri Russell:5230 points|Nathan Fillion|Andy Griffith|Cheryl Hines|Eddie Jemison,Adrienne Shelly,waitress|unwillingly pregnant|woman director,108,Comedy,|Night and Day Pictures|,5/25/07,59,6.7,2421621,26855085,7.0
tt0756683,0.6742560000000001,0,0,The Man from Earth,David Lee Smith|Tony Todd|John Billingsley|Ellen Crawford|Annika Peterson,Richard Schenkman:2277 points,philosophy|secret|birthday|professor|psychology,87,Science Fiction|Drama,|Falling Sky Entertainment|,6/10/07,386,7.6,0,0,7.9
tt0467110,0.668697999999999,0,0,Underdog,Jason Lee|Peter Dinklage|Jim Belushi|Patrick Warburton|Alex Neuberger,Frederik Du Chau,flying|experiment|secret lab|invention|loss of powers,84,Action|Adventure|Comedy|Family,|Walt Disney Pictures|,8/3/07,100,5.0,0,0,4.8
tt0804516,0.667454,8000000,7766240,P2,Wes Bentley|Rachel Nichols|Simon Reynolds|Philip Akin|Miranda Edwards,Franck Khalfoun,parking garage|basement garage|psychopath|kidnapping|christmas eve,98,Horror|Thriller,|Summit Entertainment|,11/9/07,73,5.8,9686483,9403444,5.9
tt0432021,0.665367,45000000,147717833,Resident Evil: Extinction,Milla Jovovich:2102 points|Oded Fehr|Ali Larter|Iain Glen|Mike Epps,Russell Mulcahy:1214 points,clone|mutant|post-apocalyptic|dystopia|conspiracy,94,Horror|Action|Science Fiction,|Impact Pictures|Davis-Films|Constantin Film Produktion|Resident Evil Productions|,9/20/07,789,6.0,54486469,178858291,6.3
tt0848557,0.663818999999999,2000000,5364858,Diary of the Dead,Michelle Morgan|Joshua Close|Shawn Roberts|Amy Lalonde|Joe Dinicol,George A. Romero:1279 points,zombies|found footage,95,Horror|Action|Science Fiction,|Artfire Films|,9/8/07,72,5.3,2421621,6495826,5.7
tt0443680,0.653746,30000000,14711793,The Assassination of Jesse James by the Coward Robert Ford,Brad Pitt:131191 points|Casey Affleck:54069 points|Sam Shepard:25997 points|Mary-Louise Parker:6115 points|Paul Schneider,Andrew Dominik:1892 points,killing|admiration|hold-up robbery|to shoot dead|idol,160,Action|Drama|Western,|Plan B Entertainment|Virtual Studios|Scott Free Productions|Alberta Film Entertainment|Warner Bros.|,9/2/07,460,6.9,36324313,17813192,7.5
tt0829459,0.6431020000000001,16000000,18928871,A Mighty Heart,Angelina Jolie:15595 points|Dan Futterman|Irrfan Khan:8633 points|Archie Panjabi|Denis O'Hare,Michael Winterbottom,terror|journalism|new love|sadness|fbi,100,Drama|Thriller,|Plan B Entertainment|Revolution Films|Paramount Vantage|,1/1/07,54,6.7,19372967,22919274,6.7
tt0795368,0.642207,9000000,46,Death at a Funeral,Matthew Macfadyen:7310 points|Alan Tudyk|Peter Dinklage|Keeley Hawes|Andy Nyman,Frank Oz:2741 points,brother brother relationship|farewell|father-son relationship|age difference|parents kids relationship,90,Comedy|Drama,|Sidney Kimmel Entertainment|Parabolic Pictures|Stable Way Entertainment|Target Media Entertainment|VIP 2 Medienfonds|,2/9/07,262,6.7,10897294,56,7.4
tt0444682,0.63935,40000000,62771059,The Reaping,Hilary Swank:19359 points|David Morrissey|Idris Elba|AnnaSophia Robb|Stephen Rea,Stephen Hopkins,river|miracle|bible|louisiana|frog,99,Horror,|Village Roadshow Pictures|Dark Castle Entertainment|Warner Bros.|Eyetronics|Chime Films|,4/5/07,100,5.4,48432417,76003852,5.7
tt1048174,0.622059,0,0,The World Unseen,Lisa Ray|Sheetal Sheth|Parvin Dabas|Nandana Sen|David Dennis,Shamim Sarif,racial segregation|homosexuality|lesbian love|woman director,94,Drama|Foreign,|nan|,9/9/07,15,7.3,0,0,6.6
tt0457433,0.614557999999999,60795000,73090611,Perfect Stranger,Halle Berry:5779 points|Bruce Willis:62845 points|Giovanni Ribisi:28981 points|Richard Portnow|Gary Dourdan,James Foley:1264 points,sense of guilt|staging|expiation|sex scandal|seduction,109,Crime|Drama|Mystery|Thriller,|Columbia Pictures|Revolution Studios|,4/12/07,128,5.3,73611219,88498873,5.7
tt0879843,0.611445,5200000,14723313,KatyÅ„,Artur Å»mijewski|Maja Ostaszewska|Andrzej Chyra|Danuta Stenka|Jan Englert,Andrzej Wajda,,118,Drama|History|War,|Akson Studio|TVP S.A.|Polski Instytut Sztuki Filmowej|,9/21/07,29,6.0,6296214,17827141,7.1
tt0791304,0.608302,20000000,0,Georgia Rule,Jane Fonda:2440 points|Lindsay Lohan:1515 points|Felicity Huffman:4441 points|Dermot Mulroney:8310 points|Cary Elwes,Garry Marshall:3056 points,grandmother granddaughter relationship|summer|teenager|rebellious teenager,113,Comedy|Drama|Romance,|Universal Pictures|Morgan Creek Productions|,5/11/07,71,5.4,24216208,0,5.9
tt0477051,0.607023,60000000,95673607,Norbit,Eddie Murphy:5380 points|Thandie Newton:12720 points|Terry Crews|Clifton Powell|Lester Speight,Brian Robbins,orphanage|overweight woman|cheesy,101,Comedy,|DreamWorks SKG|Davis Entertainment|Tollin/Robbins Productions|,2/8/07,230,5.3,72648625,115842600,4.0
tt0758766,0.606428,40000000,145896422,Music and Lyrics,Drew Barrymore:5758 points|Hugh Grant:11839 points|Scott Porter|Brad Garrett|Haley Bennett:1823 points,Marc Lawrence,pop star|song|romantic comedy|song writing|piano,96,Comedy|Music|Romance,|Village Roadshow Pictures|Castle Rock Entertainment|Reserve Room|Flower Films (II)|,2/9/07,372,6.1,48432417,176652908,6.5
tt0804522,0.59846,27500000,24748670,Rendition,Omar Metwally|Reese Witherspoon:10179 points|Jake Gyllenhaal:55275 points|Moa Khouas|Zineb Oukach,Gavin Hood:751 points,anti terror|terror|cia|loss of son|police brutality,120,Drama|Thriller,|Anonymous Content|Level 1 Entertainment|MID Foundation|,9/7/07,104,5.7,33297287,29965948,6.8
tt0780516,0.59707,20000000,6819587,Flawless,Demi Moore:7950 points|Michael Caine:136360 points|Lambert Wilson|Nathaniel Parker|Shaughan Seymour,Michael Radford:523 points,london|diamond mine|juwelry heist|independent film|theft,108,Crime|Drama|Thriller,|Magnolia Pictures|Delux Productions|Zero Gravity Management|Future Films|Film Fund Luxembourg|,9/1/07,80,6.6,24216208,8257227,6.8
tt0815178,0.594693,8000000,0,The Life Before Her Eyes,Uma Thurman:49996 points|Evan Rachel Wood:9844 points|Eva Amurri Martino|Gabrielle Brennan|Brett Cullen,Vadim Perelman:1000 points,suspense,90,Thriller|Drama|Mystery,|2929 Productions|,9/8/07,33,6.2,9686483,0,6.4
tt0490086,0.593079,0,0,Big Stan,Rob Schneider|David Carradine:20987 points|Jennifer Morrison:6241 points|Scott Wilson|Richard Kind,Rob Schneider,prison|corruption|martial arts|anti hero|fraud,105,Comedy,|Crystal Sky Pictures|Silver Nitrate|From Out of Nowhere Productions|Chicago Entertainment Partners|Big Stan Productions|,6/6/07,81,6.0,0,0,6.2
tt0897387,0.582192,60000000,0,Shrek the Halls,Mike Myers|Eddie Murphy:5380 points|Cameron Diaz:23982 points|Antonio Banderas:6345 points|Cody Cameron,Gary Trousdale,holiday|based on novel|cat|fairy tale|donkey,28,Adventure|Animation|Comedy|Fantasy|Family,|DreamWorks Animation|,11/28/07,114,5.7,72648625,0,6.5
tt0338216,0.581322999999999,0,5761917,Lucky You,Eric Bana:15003 points|Drew Barrymore:5758 points|Robert Duvall:65031 points|Debra Messing|Robert Downey Jr.:35527 points,Curtis Hanson:8611 points,poker|sport|las vegas nevada,124,Drama|Romance,|Village Roadshow Pictures|Lonely Film Productions GmbH & Co. KG.|Deuce Three Productions|DiNovi Pictures|Warner Bros.|,5/1/07,43,5.5,0,6976589,5.9
tt0415965,0.579121,0,0,Martian Child,John Cusack:9677 points|Bobby Coleman|Amanda Peet:3196 points|Joan Cusack:3279 points|Oliver Platt,Menno Meyjes,underdog|adoption|education|adoptive father|childhood trauma,106,Drama,|New Line Cinema|,11/2/07,32,7.0,0,0,6.8
tt0478134,0.578112,23000000,29541790,In the Valley of Elah,Tommy Lee Jones:28095 points|Charlize Theron:16177 points|Susan Sarandon:12603 points|Frances Fisher:17468 points|James Franco:16284 points,Paul Haggis:10066 points,father-son relationship|detective|war crimes|patriotism|homicide,124,History|Drama|Thriller|Crime|Mystery,|Summit Entertainment|Blackfriars Bridge Films|NALA Films|Samuels Media|Warner Independent Pictures (WIP)|,8/31/07,115,6.2,27848640,35769507,7.2
tt0421082,0.575389,0,8159508,Control,Sam Riley:3876 points|Samantha Morton:8098 points|Alexandra Maria Lara:15083 points|Joe Anderson|James Anthony Pearson,Anton Corbijn:1889 points,manchester city|medicine|new love|epilepsy|wife,121,Drama,"|Becker International|Claraflora|EM Media|NorthSee|Weinstein Company, The|",9/26/07,107,7.0,0,9879617,7.7
tt0452625,0.574488,25000000,59192128,Good Luck Chuck,Dane Cook|Jessica Alba:1750 points|Dan Fogler|Ellia English|Lonny Ross,Mark Helfrich,sex|beach|quickie|aquarium|nudity,101,Comedy|Drama|Romance,|Lionsgate|Karz Entertainment|,9/21/07,272,5.5,30270260,71670445,5.6
tt0991178,0.572591,0,0,Battlestar Galactica: Razor,Michelle Forbes|Stephanie Jacobsen|Graham Beckel|Jamie Bamber|Edward James Olmos,FÃ©lix EnrÃ­quez AlcalÃ¡,space opera,88,Science Fiction|Action|Drama|Thriller,|David Eick Productions|R&D TV|Universal Network Television|USA Cable Entertainment|,11/24/07,56,6.8,0,0,7.7
tt0810988,0.572136,0,0,The Nines,Ryan Reynolds:7804 points|Melissa McCarthy:1317 points|Hope Davis:3734 points|Elle Fanning:24330 points|David Denman,John August,new york|prostitute|sex|based on novel|dream,100,Drama|Fantasy|Mystery|Science Fiction|Thriller,|Destination Films|Jinks/Cohen Company|,1/21/07,69,5.9,0,0,6.4
tt0799949,0.57106,20000000,86865564,Epic Movie,Kal Penn|Adam Campbell|Jennifer Coolidge|Jayma Mays|Faune A. Chambers,Jason Friedberg|Aaron Seltzer,,86,Action|Adventure|Comedy,|Twentieth Century Fox Film Corporation|Regency Enterprises|New Regency Pictures|Paul Schiff Productions|,1/25/07,170,3.4,24216208,105177730,2.3
,0.570337,0,0,Fallen: The Journey,Paul Wesley|Fernanda Andrade|Tom Skerritt:12826 points|Rick Worthy,Mikael Salomon,,80,Action|Adventure|Drama|Fantasy|Family,,1/1/07,11,7.3,0,0,0.0
tt0419843,0.569416,10000000,17500000,In the Land of Women,Meg Ryan:9257 points|Kristen Stewart:16821 points|Adam Brody|JoBeth Williams:1019 points|Olympia Dukakis:1169 points,Jon Kasdan,infidelity|party|love|cancer|neighbor,97,Romance|Comedy|Drama,|Castle Rock Entertainment|Land Films Inc.|Anonymous Content|,4/16/07,82,6.0,12108104,21189182,6.5
tt0783518,0.568172999999999,12000000,0,Flight of Fury,Steven Seagal|Steve Toussaint|Angus MacInnes|Mark Bazeley|Ciera Payton,Michael Keusch,terrorist|bomber|pilot,98,Action|Adventure|Thriller,|nan|,2/20/07,14,5.4,14529725,0,3.5
tt0484562,0.567972,0,0,The Seeker: The Dark Is Rising,Ian McShane|Christopher Eccleston|Gregory Smith|Jonathan Jackson|Wendy Crewson,David L. Cunningham,fight|dynasty|chosen one|earth|immortality,94,Adventure|Drama|Fantasy|Family|Thriller,|Twentieth Century Fox Film Corporation|Marc Platt Productions|Walden Media|,10/5/07,66,4.7,0,0,4.8
tt0858486,0.564132,4000000,6101046,Battle for Terra,Evan Rachel Wood:9844 points|Brian Cox|Luke Wilson|David Cross|Justin Long,Aristomenis Tsirbas,mutiny|cave|chase|invasion|surrealism,85,Science Fiction|Action|Adventure|Animation|Family,|MeniThings LLC|,9/6/07,63,6.0,4843242,7387210,6.6
tt0489237,0.5514060000000001,20000000,47738099,The Nanny Diaries,Scarlett Johansson:45683 points|Laura Linney:23512 points|Chris Evans:4690 points|Paul Giamatti:39143 points|Nicholas Art,Shari Springer Berman|Robert Pulcini,nanny|snob|little boy|woman director,106,Comedy|Drama|Romance,|The Weinstein Company|FilmColony|,8/24/07,203,6.0,24216208,57801788,6.2
tt0490084,0.549308,0,69485490,Because I Said So,Diane Keaton:52796 points|Mandy Moore|Gabriel Macht|Tom Everett Scott|Lauren Graham,Michael Lehmann,mother|guitar|sister sister relationship|profession|new love,102,Comedy,|Universal Pictures|Gold Circle Films|,2/2/07,120,5.8,0,84133755,5.6
tt0427309,0.54498,15000000,30226144,The Great Debaters,Denzel Washington:49245 points|Nate Parker|Forest Whitaker:28053 points|Denzel Whitaker|Kimberly Elise,Denzel Washington:1160 points,biography,126,Drama,|The Weinstein Company|Harpo Films|Marshall Production|,12/27/07,74,6.6,18162156,36598130,7.6
tt0862856,0.544916,12000000,0,Trick 'r Treat,Anna Paquin:6962 points|Brian Cox|Leslie Bibb|Rochelle Aytes|Quinn Lord,Michael Dougherty,halloween|west,82,Horror|Thriller,|Legendary Pictures|Warner Bros.|Bad Hat Harry Productions|Little Sam Films|,10/5/07,191,6.6,14529725,0,6.8
tt1117523,0.543629,0,0,Jackass 2.5,Bam Margera|Steve-O|Chris Pontius|Johnny Knoxville|Preston Lacy,Jeff Tremaine,disgust|pain|stunt|stuntman|stupidity,64,Comedy|Documentary,|Paramount Pictures Digital Entertainment|,12/18/07,83,6.1,0,0,6.5
tt0910865,0.543326,0,0,Doctor Strange,Bryce Johnson|Paul Nakauchi|Kevin Michael Richardson|Michael Yama|Susan Spano,Frank Paur|Patrick Archibald|Jay Oliva|Dick Sebast,tibet|marvel comic|based on comic book|animation|mysticism,76,Action|Animation|Family|Fantasy|Science Fiction,|Marvel Studios|,8/14/07,45,6.6,0,0,6.8
tt0463998,0.54281,21000000,41170784,Freedom Writers,Hilary Swank:19359 points|Scott Glenn|Imelda Staunton:4134 points|Patrick Dempsey:2441 points|Mario,Richard LaGravenese:2617 points,black people|based on novel|holocaust|ghetto|diary,123,Crime|Drama,|Double Feature Films|Jersey Films|Kernos Filmproduktionsgesellschaft & Company|,1/5/07,183,7.5,25427019,49850014,7.5
tt1094249,0.5422939999999989,0,0,Hotel Chevalier,Jason Schwartzman|Natalie Portman:61116 points|Waris Ahluwalia|Michel Castejon,Wes Anderson:20516 points,paris|hotel room|lovers|girlfriend|friends,13,Drama|Music,|nan|,9/3/07,109,7.1,0,0,7.3
tt0435670,0.541086,30000000,26810113,The Invisible,Justin Chatwin|Margarita Levieva|Marcia Gay Harden:18125 points|Chris Marquette|Callum Keith Rennie,David S. Goyer,high school|student|teenager|remake of swedish film|out of body experience,102,Action|Adventure|Crime|Drama|Fantasy,|Spyglass Entertainment|Hollywood Pictures|Birnbaum / Barber Productions|,4/27/07,70,5.9,36324313,32461964,6.3
tt0445922,0.532062,0,0,Across the Universe,Evan Rachel Wood:9844 points|Jim Sturgess:12757 points|Joe Anderson|Dana Fuchs|Martin Luther,Julie Taymor:2853 points,riot|graffiti|protest|musical|music,133,Adventure|Drama|Music|Romance,|Revolution Studios|Team Todd|,9/14/07,255,6.8,0,0,7.4
tt0419984,0.529537,22000000,0,Mr. Woodcock,Billy Bob Thornton:11430 points|Seann William Scott|Susan Sarandon:12603 points|Amy Poehler|Ethan Suplee,Craig Gillespie:1940 points,overweight child|sport|teacher,87,Comedy|Romance,|Avery Pix|Landscape Entertainment|,9/14/07,72,4.7,26637829,0,5.2
tt0787475,0.528177,0,14334401,Hot Rod,Andy Samberg|Isla Fisher:17349 points|Bill Hader|Sissy Spacek:12491 points|Danny McBride,Akiva Schaffer,stuntman|step father|swimming pool|aftercreditsstinger,88,Action|Comedy,|Paramount Pictures|,8/3/07,179,6.1,0,17356242,6.7
tt0455782,0.523238,0,0,The Hunting Party,Richard Gere:7932 points|Terrence Howard:22740 points|James Brolin|Diane Kruger:23807 points|Jesse Eisenberg:15573 points,Richard Shepard,civil war|spy|hotel|journalist|journalism,101,Action|Adventure|Thriller|Drama,|Intermedia Films|,9/3/07,47,6.8,0,0,6.9
tt0804507,0.522454,3500000,54947,La terza madre,Asia Argento|Cristian Solimeno|Adam James|Moran Atias|Valeria Cavalli,Dario Argento,rome|coffin|sacrifice|urn|paranormal,102,Horror,|Opera Film Produzione|Medusa Film|,9/6/07,32,4.6,4237836,66530,5.1
tt0498399,0.521559,21000000,54926886,We Own the Night,Joaquin Phoenix:35620 points|Eva Mendes:10527 points|Alex Veadov|Mark Wahlberg:34510 points|Robert Duvall:65031 points,James Gray:998 points,new york|father-son relationship|nightclub|gangster,117,Drama|Crime|Thriller,|Columbia Pictures|Industry Entertainment|2929 Productions|,5/25/07,162,6.4,25427019,66506046,6.9
tt0419887,0.5058090000000001,20000000,73276047,The Kite Runner,Khalid Abdalla|Atossa Leoni|Shaun Toub|Zekeria Ebrahimi|Ahmad Khan Mahmoodzada,Marc Forster:9791 points,1970s|afghanistan|hang gliding|war in afghanistan|taliban,128,Drama,|DreamWorks SKG|MacDonald/Parkes Productions|Sidney Kimmel Entertainment|Neal Street Productions|China Film Co-Production Corporation|,10/14/07,223,7.3,24216208,88723401,7.6
tt0452702,0.504782,19000000,35300645,Vacancy,Kate Beckinsale:7832 points|Luke Wilson|Ethan Embry|Scott G. Anderson|Frank Whaley,NimrÃ³d Antal,attempted murder|motel|car mechanic|star|hidden camera,80,Horror|Thriller,|Screen Gems|Hal Lieberman Company|,4/20/07,181,5.9,23005398,42742389,6.2
tt0480242,0.501939,25000000,68377859,Dan in Real Life,Steve Carell:21671 points|Juliette Binoche:5685 points|Dane Cook|Dianne Wiest:11907 points|John Mahoney,Peter Hedges,bookshop|daughter|relationship|widower|shore,98,Comedy|Romance|Drama,|Touchstone Pictures|Focus Features|Jon Shestack Productions|,10/26/07,185,6.5,30270260,82792624,6.8
tt0812243,0.500747,0,0,Ex Drummer,Dries Van Hegen|Gunter Lamoot|Norman Baert|Sam Louwyck|Dolores Bouckaert,Koen Mortier,white trash|musical|masturbation scene|child on drugs|profanity,90,Comedy|Crime|Drama|Thriller,|CCCP|Czar|,1/31/07,24,6.5,0,0,7.0
tt0815244,0.500174,16500000,13620075,Sydney White,Amanda Bynes|Sara Paxton|Matt Long|Jeremy Howard|Danny Strong,Joe Nussbaum,college|romance|sorority|student|snow white,108,Comedy,|Morgan Creek Productions|Clifford Werber Productions|SW7D Productions|,9/21/07,112,5.9,19978372,16491329,6.3
tt0443473,0.49989,0,8642858,The Condemned,Steve Austin|Vinnie Jones|Robert Mammone|Tory Mussett|Manu Bennett,Scott Wiper,island|chase|survivor|death,113,Action|Thriller,|Condemned Productions|Sidestreet Entertainment|New Wave Entertainment|LionsGate|WWE Studios|,4/27/07,111,5.8,0,10464863,6.1
tt0795493,0.499794,0,0,Cassandra's Dream,Colin Farrell:22676 points|Ewan McGregor:32736 points|Hayley Atwell:645 points|Sally Hawkins:10831 points|Tom Wilkinson:51617 points,Woody Allen:25099 points,love triangle|brother brother relationship|father-son relationship|sailboat|optimism,108,Crime|Drama|Thriller,|Virtual Studios|Wild Bunch|Iberville Productions|,6/18/07,108,6.1,0,0,6.7
tt0866437,0.499397,0,0,The Jane Austen Book Club,Maria Bello:15531 points|Emily Blunt:13042 points|Amy Brenneman|Hugh Dancy|Maggie Grace,Robin Swicord,hippie|infidelity|literature|book|singles,106,Comedy|Drama|Romance,|Mockingbird Pictures|John Calley Productions|,9/9/07,58,6.2,0,0,6.8
tt0374563,0.49765,17000000,2626800,Captivity,Elisha Cuthbert|Daniel Gillies|Pruitt Taylor Vince:2599 points|Laz Alonso|Chrysta Olson,Roland JoffÃ©,escape|torture|model|drugged|capture,96,Crime|Horror|Thriller,|Foresight Unlimited|RAMCO|Captivity Productions|,6/22/07,64,4.5,20583777,3180557,4.7
tt0473360,0.494874,230400,0,Goal! II: Living the Dream,Kuno Becker|Stephen Dillane|Anna Friel:7717 points|Leonor Varela|Elizabeth PeÃ±a,Jaume Collet-Serra:8427 points,real madrid|soccer,115,Drama,|Impala|,2/9/07,72,5.7,278971,0,5.9
tt0762114,0.492637,35000000,69307224,License to Wed,Robin Williams:34203 points|Mandy Moore|John Krasinski|Eric Christian Olsen|Christine Taylor,Ken Kwapis,new love|ten commandments|bride|bridegroom|marriage,91,Comedy,|Village Roadshow Pictures|Warner Bros. Pictures|Robert Simonds Productions|Phoenix Pictures|Underground|,7/4/07,132,5.1,42378365,83917909,5.3
tt0466839,0.490256,24000000,9576495,I Could Never Be Your Woman,Michelle Pfeiffer:16226 points|Paul Rudd|Saoirse Ronan:19400 points|Stacey Dash|Fred Willard,Amy Heckerling,woman director,97,Comedy|Drama|Romance,|Scott Rudin Productions|I Could Never Ltd.|Bauer Martinez Studios|,5/11/07,44,5.3,29059450,11595320,6.0
